        datetime    open    high     low   close    MA20  ENE_UP  ENE_LOW     ENE  sell  buy   op  open_price  keep  cash_open  hold  avg_price  cash_left      val
23    2014-02-11   3.043   3.330   2.991   3.168   3.057   3.359    2.754   3.056   NaN  1.0  NaN       3.153   1.0    30000.0     0      0.000    30000.0  30000.0
24    2014-02-12   3.142   3.163   3.090   3.137   3.060   3.351    2.747   3.049   NaN  NaN  1.0       3.142   1.0    30000.0     0      0.000    30000.0  30000.0
25    2014-02-13   3.142   3.189   3.106   3.106   3.060   3.344    2.742   3.043   NaN  NaN  NaN       3.142   1.0    30000.0     0      0.000    30000.0  30000.0
26    2014-02-14   3.111   3.153   3.069   3.137   3.068   3.351    2.747   3.049   NaN  NaN  NaN       3.142   1.0    30000.0     0      0.000    30000.0  30000.0
27    2014-02-17   3.153   3.205   3.137   3.194   3.079   3.377    2.768   3.072   NaN  NaN  NaN       3.142   1.0    30000.0     0      0.000    30000.0  30000.0
28    2014-02-18   3.194   3.220   3.132   3.179   3.087   3.404    2.791   3.098   NaN  NaN  NaN       3.142   1.0    30000.0     0      0.000    30000.0  30000.0
29    2014-02-19   3.205   3.314   3.184   3.273   3.096   3.448    2.826   3.137   NaN  NaN  NaN       3.142   1.0    30000.0     0      0.000    30000.0  30000.0
30    2014-02-20   3.335   3.372   3.215   3.231   3.095   3.485    2.857   3.171   NaN  NaN  NaN       3.142   1.0    30000.0     0      0.000    30000.0  30000.0
31    2014-02-21   3.210   3.257   3.106   3.153   3.095   3.510    2.877   3.194   NaN  NaN  NaN       3.142   1.0    30000.0     0      0.000    30000.0  30000.0
32    2014-02-24   3.158   3.158   3.064   3.074   3.095   3.513    2.880   3.197   NaN  NaN  NaN       3.142   1.0    30000.0     0      0.000    30000.0  30000.0
33    2014-02-25   3.080   3.116   2.918   2.965   3.086   3.491    2.862   3.176   NaN  NaN  NaN       3.142   1.0    30000.0     0      0.000    30000.0  30000.0
34    2014-02-26   2.970   3.001   2.923   2.996   3.075   3.475    2.849   3.162   NaN  NaN  NaN       3.142   1.0    30000.0     0      0.000    30000.0  30000.0
35    2014-02-27   2.996   2.996   2.923   2.928   3.063   3.455    2.833   3.144   NaN  NaN  NaN       3.142   1.0    30000.0     0      0.000    30000.0  30000.0
36    2014-02-28   2.923   2.954   2.871   2.949   3.057   3.434    2.816   3.125   NaN  NaN  NaN       3.142   1.0    30000.0     0      0.000    30000.0  30000.0
37    2014-03-03   2.949   3.001   2.928   2.991   3.058   3.412    2.797   3.105   NaN  NaN  NaN       3.142   1.0    30000.0     0      0.000    30000.0  30000.0
38    2014-03-04   2.975   3.012   2.933   3.001   3.062   3.392    2.781   3.087   NaN  NaN  NaN       3.142   1.0    30000.0     0      0.000    30000.0  30000.0
39    2014-03-05   2.996   3.127   2.975   3.043   3.070   3.367    2.760   3.063   NaN  NaN  NaN       3.142   1.0    30000.0     0      0.000    30000.0  30000.0
40    2014-03-06   3.001   3.022   2.949   3.006   3.075   3.342    2.740   3.041   NaN  NaN  NaN       3.142   1.0    30000.0     0      0.000    30000.0  30000.0
41    2014-03-07   2.996   3.048   2.970   2.996   3.078   3.324    2.725   3.025   NaN  NaN  NaN       3.142   1.0    30000.0     0      0.000    30000.0  30000.0
42    2014-03-10   2.975   2.975   2.871   2.871   3.070   3.302    2.707   3.005   NaN  NaN  NaN       3.142   1.0    30000.0     0      0.000    30000.0  30000.0
43    2014-03-11   2.871   2.960   2.819   2.902   3.057   3.294    2.701   2.998   NaN  NaN  NaN       3.142   1.0    30000.0     0      0.000    30000.0  30000.0
44    2014-03-12   2.871   2.954   2.860   2.913   3.045   3.286    2.694   2.990   NaN  NaN  NaN       3.142   1.0    30000.0     0      0.000    30000.0  30000.0
45    2014-03-13   2.913   3.006   2.892   2.949   3.038   3.288    2.695   2.992   NaN  NaN  NaN       3.142   1.0    30000.0     0      0.000    30000.0  30000.0
46    2014-03-14   2.918   2.939   2.876   2.897   3.026   3.282    2.691   2.987   NaN  NaN  NaN       3.142   1.0    30000.0     0      0.000    30000.0  30000.0
47    2014-03-17   2.897   2.996   2.897   2.970   3.014   3.280    2.689   2.985   NaN  NaN  NaN       3.142   1.0    30000.0     0      0.000    30000.0  30000.0
48    2014-03-18   2.970   2.991   2.939   2.954   3.003   3.275    2.685   2.980   NaN  NaN  NaN       3.142   1.0    30000.0     0      0.000    30000.0  30000.0
49    2014-03-19   2.970   3.038   2.954   2.996   2.989   3.269    2.680   2.974   NaN  1.0  NaN       3.142   1.0    30000.0     0      0.000    30000.0  30000.0
50    2014-03-20   2.975   2.991   2.918   2.918   2.974   3.260    2.673   2.966   NaN  NaN  1.0       2.975   1.0    30000.0     0      0.000    30000.0  30000.0
51    2014-03-21   2.933   3.059   2.897   3.022   2.967   3.262    2.674   2.968   NaN  1.0  NaN       2.975   1.0    30000.0     0      0.000    30000.0  30000.0
52    2014-03-24   3.012   3.080   2.986   3.069   2.967   3.284    2.693   2.989   NaN  NaN  1.0       3.012   1.0    30000.0     0      0.000    30000.0  30000.0
53    2014-03-25   3.069   3.100   3.006   3.064   2.972   3.302    2.707   3.005   NaN  NaN  NaN       3.012   1.0    30000.0     0      0.000    30000.0  30000.0
54    2014-03-26   3.085   3.100   3.038   3.080   2.976   3.321    2.723   3.022   NaN  NaN  NaN       3.012   1.0    30000.0     0      0.000    30000.0  30000.0
55    2014-03-27   3.059   3.257   3.027   3.127   2.986   3.341    2.739   3.040   NaN  NaN  NaN       3.012   1.0    30000.0     0      0.000    30000.0  30000.0
56    2014-03-28   3.080   3.111   2.949   2.980   2.987   3.350    2.746   3.048   NaN  NaN  NaN       3.012   1.0    30000.0     0      0.000    30000.0  30000.0
57    2014-03-31   2.897   2.949   2.871   2.876   2.982   3.340    2.738   3.039   NaN  NaN  NaN       3.012   1.0    30000.0     0      0.000    30000.0  30000.0
58    2014-04-01   2.881   2.939   2.876   2.928   2.978   3.337    2.735   3.036   NaN  NaN  NaN       3.012   1.0    30000.0     0      0.000    30000.0  30000.0
59    2014-04-02   2.933   2.980   2.928   2.949   2.973   3.331    2.731   3.031   NaN  NaN  NaN       3.012   1.0    30000.0     0      0.000    30000.0  30000.0
60    2014-04-03   2.933   2.970   2.907   2.933   2.970   3.333    2.733   3.033   NaN  NaN  NaN       3.012   1.0    30000.0     0      0.000    30000.0  30000.0
61    2014-04-04   2.933   2.980   2.923   2.960   2.968   3.327    2.727   3.027   NaN  NaN  NaN       3.012   1.0    30000.0     0      0.000    30000.0  30000.0
62    2014-04-08   2.949   3.038   2.928   3.006   2.975   3.319    2.721   3.020   NaN  NaN  NaN       3.012   1.0    30000.0     0      0.000    30000.0  30000.0
63    2014-04-09   3.012   3.038   2.996   3.033   2.981   3.316    2.718   3.017   NaN  1.0  NaN       3.012   1.0    30000.0     0      0.000    30000.0  30000.0
64    2014-04-10   3.027   3.064   3.006   3.027   2.987   3.310    2.714   3.012   NaN  NaN  1.0       3.027   1.0    30000.0     0      0.000    30000.0  30000.0
65    2014-04-11   3.017   3.022   2.975   2.996   2.989   3.296    2.702   2.999   NaN  NaN  NaN       3.027   1.0    30000.0     0      0.000    30000.0  30000.0
66    2014-04-14   2.996   3.038   2.980   3.038   2.996   3.302    2.707   3.005   NaN  1.0  NaN       3.027   1.0    30000.0     0      0.000    30000.0  30000.0
67    2014-04-15   3.033   3.033   2.954   2.975   2.997   3.312    2.715   3.014   NaN  NaN  1.0       3.033   1.0    30000.0     0      0.000    30000.0  30000.0
68    2014-04-16   2.954   2.996   2.954   2.980   2.998   3.319    2.721   3.020   NaN  NaN  NaN       3.033   1.0    30000.0     0      0.000    30000.0  30000.0
69    2014-04-17   2.980   3.017   2.980   2.991   2.998   3.323    2.725   3.024   NaN  NaN  NaN       3.033   1.0    30000.0     0      0.000    30000.0  30000.0
70    2014-04-18   2.975   3.022   2.965   3.012   3.002   3.332    2.732   3.032   NaN  NaN  NaN       3.033   1.0    30000.0     0      0.000    30000.0  30000.0
71    2014-04-21   2.980   3.012   2.939   2.939   2.998   3.330    2.730   3.030   NaN  NaN  NaN       3.033   1.0    30000.0     0      0.000    30000.0  30000.0
72    2014-04-22   2.939   2.975   2.886   2.918   2.991   3.320    2.722   3.021   NaN  NaN  NaN       3.033   1.0    30000.0     0      0.000    30000.0  30000.0
73    2014-04-23   2.923   2.944   2.886   2.907   2.983   3.306    2.710   3.008   NaN  NaN  NaN       3.033   1.0    30000.0     0      0.000    30000.0  30000.0
74    2014-04-24   2.913   2.939   2.897   2.913   2.974   3.293    2.700   2.997   NaN  NaN  NaN       3.033   1.0    30000.0     0      0.000    30000.0  30000.0
75    2014-04-25   2.913   2.923   2.766   2.766   2.956   3.268    2.679   2.973   NaN  NaN  NaN       3.033   1.0    30000.0     0      0.000    30000.0  30000.0
76    2014-04-28   2.756   2.761   2.620   2.625   2.939   3.222    2.642   2.932   NaN  NaN  NaN       3.033   1.0    30000.0     0      0.000    30000.0  30000.0
77    2014-04-29   2.625   2.678   2.625   2.672   2.928   3.188    2.614   2.901   NaN  1.0  NaN       3.033   1.0    30000.0     0      0.000    30000.0  30000.0
78    2014-04-30   2.688   2.709   2.672   2.699   2.917   3.157    2.588   2.872   NaN  NaN  1.0       2.688   1.0    30000.0     0      0.000    30000.0  30000.0
79    2014-05-05   2.688   2.761   2.667   2.740   2.907   3.129    2.565   2.847   NaN  NaN  NaN       2.688   1.0    30000.0     0      0.000    30000.0  30000.0
80    2014-05-06   2.746   2.819   2.730   2.777   2.899   3.104    2.544   2.824   NaN  NaN  NaN       2.688   1.0    30000.0     0      0.000    30000.0  30000.0
81    2014-05-07   2.772   2.772   2.688   2.693   2.885   3.076    2.522   2.799   NaN  NaN  NaN       2.688   1.0    30000.0     0      0.000    30000.0  30000.0
82    2014-05-08   2.688   2.808   2.678   2.746   2.872   3.057    2.506   2.782   NaN  NaN  NaN       2.688   1.0    30000.0     0      0.000    30000.0  30000.0
83    2014-05-09   2.740   2.792   2.719   2.777   2.860   3.043    2.494   2.768   NaN  1.0  NaN       2.688   1.0    30000.0     0      0.000    30000.0  30000.0
84    2014-05-12   2.782   3.043   2.777   3.006   2.859   3.052    2.502   2.778   NaN  NaN  1.0       2.782   1.0    30000.0     0      0.000    30000.0  30000.0
85    2014-05-13   2.996   3.012   2.876   2.886   2.853   3.066    2.513   2.790   NaN  NaN  NaN       2.782   1.0    30000.0     0      0.000    30000.0  30000.0
86    2014-05-14   2.876   2.913   2.839   2.866   2.844   3.092    2.535   2.814   NaN  NaN  NaN       2.782   1.0    30000.0     0      0.000    30000.0  30000.0
87    2014-05-15   2.866   2.876   2.735   2.740   2.833   3.100    2.542   2.821   NaN  NaN  NaN       2.782   1.0    30000.0     0      0.000    30000.0  30000.0
88    2014-05-16   2.740   2.761   2.714   2.746   2.821   3.106    2.546   2.826   NaN  NaN  NaN       2.782   1.0    30000.0     0      0.000    30000.0  30000.0
89    2014-05-19   2.746   2.751   2.693   2.725   2.808   3.104    2.544   2.824   NaN  NaN  NaN       2.782   1.0    30000.0     0      0.000    30000.0  30000.0
90    2014-05-20   2.740   2.766   2.719   2.719   2.793   3.097    2.539   2.818   NaN  NaN  NaN       2.782   1.0    30000.0     0      0.000    30000.0  30000.0
91    2014-05-21   2.714   2.803   2.704   2.772   2.785   3.106    2.546   2.826   NaN  NaN  NaN       2.782   1.0    30000.0     0      0.000    30000.0  30000.0
92    2014-05-22   2.766   2.798   2.730   2.751   2.776   3.107    2.547   2.827   NaN  NaN  NaN       2.782   1.0    30000.0     0      0.000    30000.0  30000.0
93    2014-05-23   2.740   2.777   2.740   2.766   2.769   3.106    2.546   2.826   NaN  NaN  NaN       2.782   1.0    30000.0     0      0.000    30000.0  30000.0
94    2014-05-26   2.798   2.808   2.777   2.798   2.764   3.082    2.527   2.805   NaN  NaN  NaN       2.782   1.0    30000.0     0      0.000    30000.0  30000.0
95    2014-05-27   2.798   2.813   2.772   2.782   2.764   3.070    2.517   2.794   NaN  NaN  NaN       2.782   1.0    30000.0     0      0.000    30000.0  30000.0
96    2014-05-28   2.787   2.808   2.766   2.798   2.773   3.064    2.512   2.788   NaN  1.0  NaN       2.782   1.0    30000.0     0      0.000    30000.0  30000.0
97    2014-05-29   2.808   2.813   2.740   2.751   2.777   3.065    2.513   2.789   NaN  NaN  1.0       2.808   1.0    30000.0     0      0.000    30000.0  30000.0
98    2014-05-30   2.746   2.777   2.730   2.756   2.780   3.066    2.513   2.790   NaN  NaN  NaN       2.808   1.0    30000.0     0      0.000    30000.0  30000.0
99    2014-06-03   2.751   2.782   2.746   2.751   2.780   3.068    2.515   2.792   NaN  NaN  NaN       2.808   1.0    30000.0     0      0.000    30000.0  30000.0
100   2014-06-04   2.740   2.756   2.688   2.699   2.776   3.066    2.513   2.790   NaN  NaN  NaN       2.808   1.0    30000.0     0      0.000    30000.0  30000.0
101   2014-06-05   2.693   2.725   2.693   2.719   2.778   3.060    2.509   2.785   NaN  NaN  NaN       2.808   1.0    30000.0     0      0.000    30000.0  30000.0
102   2014-06-06   2.730   2.740   2.704   2.725   2.777   3.057    2.506   2.782   NaN  NaN  NaN       2.808   1.0    30000.0     0      0.000    30000.0  30000.0
103   2014-06-09   2.725   2.761   2.699   2.714   2.774   3.051    2.502   2.776   NaN  NaN  NaN       2.808   1.0    30000.0     0      0.000    30000.0  30000.0
104   2014-06-10   2.714   2.751   2.709   2.751   2.761   3.047    2.498   2.772   NaN  NaN  NaN       2.808   1.0    30000.0     0      0.000    30000.0  30000.0
105   2014-06-11   2.740   2.777   2.735   2.756   2.754   3.044    2.495   2.769   NaN  NaN  NaN       2.808   1.0    30000.0     0      0.000    30000.0  30000.0
106   2014-06-12   2.766   2.772   2.740   2.751   2.749   3.038    2.491   2.764   NaN  NaN  NaN       2.808   1.0    30000.0     0      0.000    30000.0  30000.0
107   2014-06-13   2.751   2.798   2.740   2.787   2.751   3.043    2.494   2.768   NaN  1.0  NaN       2.808   1.0    30000.0     0      0.000    30000.0  30000.0
108   2014-06-16   2.803   2.803   2.777   2.792   2.753   3.046    2.497   2.771   NaN  NaN  1.0       2.803   1.0    30000.0     0      0.000    30000.0  30000.0
109   2014-06-17   2.777   2.787   2.751   2.751   2.754   3.046    2.497   2.771   NaN  NaN  NaN       2.803   1.0    30000.0     0      0.000    30000.0  30000.0
110   2014-06-18   2.751   2.808   2.751   2.787   2.758   3.056    2.505   2.781   NaN  1.0  NaN       2.803   1.0    30000.0     0      0.000    30000.0  30000.0
111   2014-06-19   2.782   2.787   2.683   2.693   2.754   3.054    2.503   2.779   NaN  NaN  1.0       2.782   1.0    30000.0     0      0.000    30000.0  30000.0
112   2014-06-20   2.699   2.725   2.688   2.704   2.752   3.051    2.502   2.776   NaN  NaN  NaN       2.782   1.0    30000.0     0      0.000    30000.0  30000.0
113   2014-06-23   2.704   2.808   2.704   2.751   2.751   3.055    2.504   2.780   NaN  NaN  NaN       2.782   1.0    30000.0     0      0.000    30000.0  30000.0
114   2014-06-24   2.740   2.782   2.719   2.766   2.749   3.057    2.506   2.782   NaN  NaN  NaN       2.782   1.0    30000.0     0      0.000    30000.0  30000.0
115   2014-06-25   2.766   2.907   2.740   2.798   2.750   3.061    2.510   2.786   NaN  1.0  NaN       2.782   1.0    30000.0     0      0.000    30000.0  30000.0
116   2014-06-26   2.772   2.808   2.766   2.808   2.751   3.068    2.515   2.792   NaN  NaN  1.0       2.772   1.0    30000.0     0      0.000    30000.0  30000.0
117   2014-06-27   2.798   2.860   2.792   2.845   2.755   3.074    2.520   2.797   NaN  NaN  NaN       2.772   1.0    30000.0     0      0.000    30000.0  30000.0
118   2014-06-30   2.902   2.907   2.829   2.850   2.760   3.080    2.525   2.803   NaN  NaN  NaN       2.772   1.0    30000.0     0      0.000    30000.0  30000.0
119   2014-07-01   2.845   2.897   2.834   2.860   2.765   3.092    2.535   2.814   NaN  NaN  NaN       2.772   1.0    30000.0     0      0.000    30000.0  30000.0
120   2014-07-02   2.866   2.944   2.829   2.913   2.776   3.107    2.547   2.827   NaN  NaN  NaN       2.772   1.0    30000.0     0      0.000    30000.0  30000.0
121   2014-07-03   2.876   2.913   2.839   2.886   2.784   3.128    2.564   2.846   NaN  NaN  NaN       2.772   1.0    30000.0     0      0.000    30000.0  30000.0
122   2014-07-04   2.876   2.881   2.850   2.866   2.791   3.146    2.579   2.862   NaN  NaN  NaN       2.772   1.0    30000.0     0      0.000    30000.0  30000.0
123   2014-07-07   2.866   2.892   2.850   2.881   2.800   3.160    2.591   2.875   NaN  NaN  NaN       2.772   1.0    30000.0     0      0.000    30000.0  30000.0
124   2014-07-08   2.871   2.897   2.855   2.897   2.807   3.175    2.603   2.889   NaN  NaN  NaN       2.772   1.0    30000.0     0      0.000    30000.0  30000.0
125   2014-07-09   2.892   2.892   2.824   2.824   2.811   3.178    2.605   2.892   NaN  NaN  NaN       2.772   1.0    30000.0     0      0.000    30000.0  30000.0
126   2014-07-10   2.819   2.881   2.819   2.860   2.816   3.183    2.610   2.897   NaN  NaN  NaN       2.772   1.0    30000.0     0      0.000    30000.0  30000.0
127   2014-07-11   2.834   2.860   2.808   2.855   2.819   3.185    2.611   2.898   NaN  NaN  NaN       2.772   1.0    30000.0     0      0.000    30000.0  30000.0
128   2014-07-14   2.855   2.913   2.845   2.907   2.825   3.191    2.616   2.904   NaN  1.0  NaN       2.772   1.0    30000.0     0      0.000    30000.0  30000.0
129   2014-07-15   2.913   2.960   2.892   2.923   2.834   3.198    2.622   2.910   NaN  NaN  1.0       2.913   1.0    30000.0     0      0.000    30000.0  30000.0
130   2014-07-16   2.933   2.954   2.913   2.944   2.842   3.201    2.624   2.913   NaN  NaN  NaN       2.913   1.0    30000.0     0      0.000    30000.0  30000.0
131   2014-07-17   2.923   2.939   2.881   2.897   2.852   3.202    2.625   2.914   NaN  NaN  NaN       2.913   1.0    30000.0     0      0.000    30000.0  30000.0
132   2014-07-18   2.881   2.933   2.871   2.923   2.863   3.209    2.631   2.920   NaN  1.0  NaN       2.913   1.0    30000.0     0      0.000    30000.0  30000.0
133   2014-07-21   2.923   2.928   2.897   2.928   2.872   3.215    2.635   2.925   NaN  NaN  1.0       2.923   1.0    30000.0     0      0.000    30000.0  30000.0
134   2014-07-22   2.960   3.038   2.954   2.970   2.882   3.222    2.642   2.932   NaN  NaN  NaN       2.923   1.0    30000.0     0      0.000    30000.0  30000.0
135   2014-07-23   2.960   3.033   2.954   2.986   2.891   3.240    2.656   2.948   NaN  NaN  NaN       2.923   1.0    30000.0     0      0.000    30000.0  30000.0
136   2014-07-24   2.981   3.284   2.944   3.284   2.915   3.288    2.695   2.992   NaN  NaN  NaN       2.923   1.0    30000.0     0      0.000    30000.0  30000.0
137   2014-07-25   3.242   3.305   3.153   3.258   2.936   3.332    2.732   3.032   NaN  NaN  NaN       2.923   1.0    30000.0     0      0.000    30000.0  30000.0
138   2014-07-28   3.221   3.415   3.179   3.300   2.958   3.376    2.767   3.071   NaN  NaN  NaN       2.923   1.0    30000.0     0      0.000    30000.0  30000.0
139   2014-07-29   3.263   3.582   3.242   3.451   2.988   3.434    2.816   3.125   NaN  NaN  NaN       2.923   1.0    30000.0     0      0.000    30000.0  30000.0
140   2014-07-30   3.404   3.603   3.388   3.467   3.015   3.492    2.863   3.177   0.0  NaN  NaN       2.923   1.0    30000.0     0      0.000    30000.0  30000.0
141   2014-07-31   3.430   3.493   3.362   3.451   3.044   3.554    2.914   3.234   NaN  NaN  NaN       2.923   1.0    30000.0     0      0.000    30000.0  30000.0
142   2014-08-01   3.394   3.503   3.341   3.362   3.068   3.603    2.954   3.278   NaN  NaN  NaN       2.923   1.0    30000.0     0      0.000    30000.0  30000.0
143   2014-08-04   3.362   3.524   3.320   3.477   3.098   3.664    3.004   3.334   NaN  NaN  NaN       2.923   1.0    30000.0     0      0.000    30000.0  30000.0
144   2014-08-05   3.488   3.603   3.415   3.451   3.126   3.717    3.048   3.382   NaN  NaN  NaN       2.923   1.0    30000.0     0      0.000    30000.0  30000.0
145   2014-08-06   3.409   3.446   3.352   3.425   3.156   3.766    3.088   3.427   NaN  NaN  NaN       2.923   1.0    30000.0     0      0.000    30000.0  30000.0
146   2014-08-07   3.420   3.472   3.331   3.336   3.180   3.772    3.092   3.432   NaN  NaN  NaN       2.923   1.0    30000.0     0      0.000    30000.0  30000.0
147   2014-08-08   3.336   3.357   3.294   3.326   3.203   3.780    3.099   3.439   NaN  NaN  NaN       2.923   1.0    30000.0     0      0.000    30000.0  30000.0
148   2014-08-11   3.320   3.388   3.320   3.357   3.226   3.785    3.103   3.444   NaN  NaN  NaN       2.923   1.0    30000.0     0      0.000    30000.0  30000.0
149   2014-08-12   3.352   3.425   3.331   3.383   3.249   3.777    3.097   3.437   NaN  NaN  NaN       2.923   1.0    30000.0     0      0.000    30000.0  30000.0
150   2014-08-13   3.383   3.524   3.310   3.493   3.276   3.781    3.099   3.440   NaN  1.0  NaN       2.923   1.0    30000.0     0      0.000    30000.0  30000.0
151   2014-08-14   3.446   3.472   3.347   3.362   3.300   3.771    3.091   3.431   NaN  NaN  1.0       3.446   1.0    30000.0     0      0.000    30000.0  30000.0
152   2014-08-15   3.331   3.404   3.331   3.383   3.323   3.773    3.093   3.433   NaN  NaN  NaN       3.446   1.0    30000.0     0      0.000    30000.0  30000.0
153   2014-08-18   3.378   3.462   3.373   3.425   3.347   3.767    3.089   3.428   NaN  NaN  NaN       3.446   1.0    30000.0     0      0.000    30000.0  30000.0
154   2014-08-19   3.425   3.524   3.404   3.456   3.372   3.768    3.089   3.429   NaN  1.0  NaN       3.446   1.0    30000.0     0      0.000    30000.0  30000.0
155   2014-08-20   3.441   3.498   3.420   3.441   3.394   3.770    3.090   3.430   NaN  NaN  1.0       3.441   1.0    30000.0     0      0.000    30000.0  30000.0
156   2014-08-21   3.415   3.462   3.383   3.430   3.402   3.781    3.099   3.440   NaN  NaN  NaN       3.441   1.0    30000.0     0      0.000    30000.0  30000.0
157   2014-08-22   3.430   3.577   3.415   3.540   3.416   3.804    3.119   3.461   NaN  1.0  NaN       3.441   1.0    30000.0     0      0.000    30000.0  30000.0
158   2014-08-25   3.540   3.545   3.435   3.435   3.423   3.813    3.126   3.469   NaN  NaN  1.0       3.540   1.0    30000.0     0      0.000    30000.0  30000.0
159   2014-08-26   3.420   3.435   3.268   3.294   3.415   3.803    3.118   3.460   NaN  NaN  NaN       3.540   1.0    30000.0     0      0.000    30000.0  30000.0
160   2014-08-27   3.279   3.326   3.273   3.279   3.405   3.778    3.098   3.438   NaN  NaN  NaN       3.540   1.0    30000.0     0      0.000    30000.0  30000.0
161   2014-08-28   3.279   3.373   3.279   3.279   3.397   3.770    3.090   3.430   NaN  NaN  NaN       3.540   1.0    30000.0     0      0.000    30000.0  30000.0
162   2014-08-29   3.284   3.320   3.242   3.320   3.395   3.763    3.085   3.424   NaN  NaN  NaN       3.540   1.0    30000.0     0      0.000    30000.0  30000.0
163   2014-09-01   3.331   3.362   3.289   3.352   3.388   3.755    3.079   3.417   NaN  NaN  NaN       3.540   1.0    30000.0     0      0.000    30000.0  30000.0
164   2014-09-02   3.347   3.404   3.347   3.388   3.385   3.747    3.072   3.410   NaN  NaN  NaN       3.540   1.0    30000.0     0      0.000    30000.0  30000.0
165   2014-09-03   3.394   3.472   3.394   3.441   3.386   3.747    3.072   3.410   NaN  1.0  NaN       3.540   1.0    30000.0     0      0.000    30000.0  30000.0
166   2014-09-04   3.451   3.462   3.415   3.451   3.392   3.750    3.074   3.412   NaN  NaN  1.0       3.451   1.0    30000.0     0      0.000    30000.0  30000.0
167   2014-09-05   3.456   3.514   3.430   3.498   3.400   3.745    3.070   3.408   NaN  NaN  NaN       3.451   1.0    30000.0     0      0.000    30000.0  30000.0
168   2014-09-09   3.483   3.524   3.430   3.472   3.406   3.748    3.073   3.411   NaN  NaN  NaN       3.451   1.0    30000.0     0      0.000    30000.0  30000.0
169   2014-09-10   3.456   3.613   3.430   3.571   3.416   3.780    3.099   3.439   NaN  NaN  NaN       3.451   1.0    30000.0     0      0.000    30000.0  30000.0
170   2014-09-11   3.566   3.629   3.467   3.503   3.416   3.804    3.119   3.461   NaN  NaN  NaN       3.451   1.0    30000.0     0      0.000    30000.0  30000.0
171   2014-09-12   3.483   3.545   3.446   3.540   3.425   3.834    3.143   3.489   NaN  NaN  NaN       3.451   1.0    30000.0     0      0.000    30000.0  30000.0
172   2014-09-15   3.530   3.686   3.530   3.655   3.439   3.871    3.173   3.522   NaN  NaN  NaN       3.451   1.0    30000.0     0      0.000    30000.0  30000.0
173   2014-09-16   3.645   3.760   3.519   3.540   3.444   3.892    3.190   3.541   NaN  NaN  NaN       3.451   1.0    30000.0     0      0.000    30000.0  30000.0
174   2014-09-17   3.535   3.577   3.467   3.550   3.449   3.909    3.205   3.557   NaN  NaN  NaN       3.451   1.0    30000.0     0      0.000    30000.0  30000.0
175   2014-09-18   3.545   3.843   3.514   3.713   3.463   3.939    3.230   3.584   NaN  1.0  NaN       3.451   1.0    30000.0     0      0.000    30000.0  30000.0
176   2014-09-19   3.713   3.739   3.660   3.723   3.477   3.969    3.254   3.612   NaN  NaN  1.0       3.713   1.0    30000.0     0      0.000    30000.0  30000.0
177   2014-09-22   3.723   3.890   3.707   3.801   3.490   4.004    3.282   3.643   NaN  NaN  NaN       3.713   1.0    30000.0     0      0.000    30000.0  30000.0
178   2014-09-23   3.765   3.859   3.760   3.807   3.509   4.040    3.312   3.676   NaN  NaN  NaN       3.713   1.0    30000.0     0      0.000    30000.0  30000.0
179   2014-09-24   3.807   3.932   3.781   3.906   3.539   4.078    3.343   3.711   NaN  NaN  NaN       3.713   1.0    30000.0     0      0.000    30000.0  30000.0
180   2014-09-25   3.890   3.906   3.770   3.786   3.565   4.109    3.369   3.739   NaN  NaN  NaN       3.713   1.0    30000.0     0      0.000    30000.0  30000.0
181   2014-09-26   3.775   3.880   3.739   3.849   3.593   4.144    3.397   3.770   NaN  NaN  NaN       3.713   1.0    30000.0     0      0.000    30000.0  30000.0
182   2014-09-29   3.849   3.927   3.817   3.896   3.622   4.170    3.419   3.795   NaN  NaN  NaN       3.713   1.0    30000.0     0      0.000    30000.0  30000.0
183   2014-09-30   3.911   4.021   3.911   3.953   3.652   4.216    3.456   3.836   NaN  NaN  NaN       3.713   1.0    30000.0     0      0.000    30000.0  30000.0
184   2014-10-08   3.927   3.979   3.901   3.953   3.680   4.261    3.493   3.877   NaN  NaN  NaN       3.713   1.0    30000.0     0      0.000    30000.0  30000.0
185   2014-10-09   3.958   3.984   3.817   3.937   3.705   4.286    3.514   3.900   NaN  NaN  NaN       3.713   1.0    30000.0     0      0.000    30000.0  30000.0
186   2014-10-10   3.974   3.984   3.864   3.875   3.726   4.302    3.527   3.915   NaN  NaN  NaN       3.713   1.0    30000.0     0      0.000    30000.0  30000.0
187   2014-10-13   3.869   3.901   3.754   3.885   3.746   4.312    3.535   3.924   NaN  NaN  NaN       3.713   1.0    30000.0     0      0.000    30000.0  30000.0
188   2014-10-14   3.869   3.869   3.781   3.812   3.763   4.312    3.535   3.924   NaN  NaN  NaN       3.713   1.0    30000.0     0      0.000    30000.0  30000.0
189   2014-10-15   3.812   3.859   3.786   3.828   3.776   4.303    3.528   3.916   NaN  NaN  NaN       3.713   1.0    30000.0     0      0.000    30000.0  30000.0
190   2014-10-16   3.833   3.937   3.791   3.849   3.793   4.311    3.534   3.923   NaN  NaN  NaN       3.713   1.0    30000.0     0      0.000    30000.0  30000.0
191   2014-10-17   3.849   3.859   3.666   3.713   3.802   4.296    3.522   3.909   NaN  NaN  NaN       3.713   1.0    30000.0     0      0.000    30000.0  30000.0
